NumSaturatedHeterocycles,VSA_EState4,EState_VSA8,Kappa1,SlogP_VSA3,fr_benzene,BCUT2D_CHGLO,MaxEStateIndex,NumAliphaticHeterocycles,NumRotatableBonds,VSA_EState8,BCUT2D_MWLOW,VSA_EState1,fr_C_O,fr_allylic_oxid,EState_VSA10,SMR_VSA5,fr_Imine,SMR_VSA4,NumAromaticHeterocycles,BertzCT,VSA_EState7,Kappa3,NHOHCount,EState_VSA2,fr_NH1,PEOE_VSA7,fr_NH2,PEOE_VSA6,RingCount,log_IC50,log_CC50,log_SI,"IC50, mM","CC50, mM",SI,IC50_median,CC50_median,SI_median,SI_8
0,4.827851813732591,41.54242319814374,21.56745408348398,0.0,0,-2.342884614287352,5.097360048942529,0,8,17.01201341019265,9.70049715960851,0.0,0,0,0.0,112.1714610503299,2,43.48058343518124,0,626.6513661249833,14.69543927282678,3.263847962156897,0,0.0,0,74.03236601452443,0,60.80488806692176,4,1.3584158534025585,3.098344465417484,1.7399286120149253,22.82526631567594,1254.135511850327,54.94505494505496,0,1,1,1
0,9.0717826238612,90.07335974583661,23.19491726781307,6.42082162292601,2,-2.342009125064716,5.150509901253949,0,4,14.6923179140855,9.70038553581742,0.0,0,0,0.0,86.48817455862581,2,43.48058343518124,0,1101.164251546143,8.627310798875893,3.345855439602058,0,10.82998093879356,0,103.0039156488389,0,65.80789147199017,6,2.5457911583847386,3.0299173146730594,0.48412615628832095,351.3914243351417,1071.315318094944,3.048780487804878,1,1,0,0
0,6.033338664104559,65.80789147199017,23.00709468337336,0.0,2,-2.341981426347941,6.135893460779373,0,4,14.56293519803611,9.700415948571102,6.135893460779373,0,0,0.0,80.0673529356998,2,43.48058343518124,0,1107.629257484972,7.523698139305892,3.294634080850217,0,10.82998093879356,0,109.7216593163653,0,41.54242319814374,6,2.5721542144332035,3.028086170082928,0.4559319556497244,373.3827194210221,1066.807769774349,2.857142857142857,1,1,0,0
0,4.878312567289029,41.54242319814374,26.40436822900213,0.0,0,-2.342634676146287,5.110473410989533,0,13,17.09374221781326,9.700531676960344,0.0,0,0,0.0,144.2755691649599,2,43.48058343518124,0,694.9737366025115,22.02407179606793,4.700705144904588,0,0.0,0,74.03236601452443,0,92.90899618155183,4,1.6532791038398527,3.3456121960993372,1.6923330922594848,45.00690034704373,2216.216562112722,49.24170616113744,0,1,1,1
0,3.558637837463641,41.54242319814374,25.3752226695667,19.06280027574374,0,-2.342411642929258,12.01048962346112,0,9,15.6496431614268,9.700623102390816,10.58717526343983,2,0,9.589074368143644,92.90899618155183,2,43.48058343518124,0,816.8369989925916,7.234283539137943,4.130196674205081,0,48.82399868957511,0,61.1907227686724,0,41.54242319814374,4,1.1642873766659458,2.5758582882375842,1.4115709115716386,14.59779890579977,376.5808993090375,25.79710144927536,0,0,1,1
0,2.098616780045352,25.76361633170754,10.1581332331014,0.0,0,-2.342113533646699,8.80373653628118,0,2,7.895705309901739,9.700626592641603,0.0,0,0,0.0,40.0336764678499,1,21.74029171759062,0,269.4952945353784,3.819517431972789,1.095825142638623,1,6.606881964512918,0,30.5953613843362,0,20.77121159907187,2,1.1406459550396262,3.408252195216658,2.2676062401770314,13.82438929480254,2560.0720916301,185.1851851851852,0,1,1,1
0,2.098616780045352,25.76361633170754,10.1581332331014,0.0,0,-2.342113533646699,8.80373653628118,0,2,7.895705309901739,9.700626592641603,0.0,0,0,0.0,40.0336764678499,1,21.74029171759062,0,269.4952945353784,3.819517431972789,1.095825142638623,1,6.606881964512918,0,30.5953613843362,0,20.77121159907187,2,0.554380230894896,3.3595897140125754,2.8052094831176797,3.584100928282141,2288.70444991731,638.5714285714286,0,1,1,1
0,2.387041761148904,39.5185957293036,14.04789009870723,0.0,0,-2.343604782071808,4.983958333333334,0,5,16.24518555261611,9.700599426870557,0.0,0,0,0.0,53.88115086723116,1,21.74029171759062,0,327.9886619036196,4.036790517132779,2.026534425282722,0,0.0,0,43.68487419616135,0,34.61868599845312,2,1.5969471068977072,2.759674404395407,1.1627272974976997,39.53184709560717,575.0086850270134,14.54545454545454,0,1,1,1
0,2.37879228080121,39.76646529527673,12.0965947586193,0.0,0,-2.343027305961108,4.888402777777778,0,3,9.373171296296297,9.700602985677461,0.0,0,0,0.0,40.0336764678499,1,21.74029171759062,0,303.8572023351798,4.026382353867473,1.620424196812403,0,0.0,0,44.69070534969057,0,20.77121159907187,2,1.5719882253366708,3.351880137296616,1.779891911959945,37.32400383133147,2248.43396574286,60.24096385542169,0,1,1,1
0,0.4957367252456536,20.77121159907187,12.87581242764682,9.53140013787187,0,-2.380569131109435,11.77512282690854,0,3,7.36128873771731,9.697385120853228,5.714097222222223,1,0,4.794537184071822,46.1376428555982,0,16.74788698495495,0,324.1838993924493,3.682470789241622,1.884417733131852,0,17.48826214509693,0,44.69070534969058,0,20.77121159907187,2,2.216442831246259,2.776282646885747,0.5598398156394876,164.6049272855645,597.4239746658812,3.629441624365482,1,1,0,0
